idENT_MEN,DEP,PONDV1_x,NIVIE10,V2_OLDMTCH_E,V2_OLDMTCH_C,emission_co2,emission_co2_equi
82031501000,69,915.93214477,0.5000000000000001,0.4,0.4,1.0,0.1965763262375682
82032501000,69,759.81049849,0.40000000000000013,0.4,0.4,0.7,0.03113043566670955
82033001000,69,598.29733616,0.5000000000000001,0.4,0.4,0.7,0.029439402358702873
82033201000,69,584.35551653,0.30000000000000004,0.4,0.4,0.7,0.018169887766286714
82033301000,69,976.21230964,0.9000000000000001,0.4,0.4,0.7,0.015548090079471997
82033611000,69,1327.2498549,0.40000000000000013,0.4,0.4,1.0,0.04299566761677472
82035111000,69,882.39862336,0.40000000000000013,0.4,0.4,0.7,0.02566613471564996
82036701000,69,700.0991074,0.6000000000000001,0.4,0.4,0.7,0.03267107321801949
82037101000,69,617.82161317,0.40000000000000013,0.4,0.4,0.7,0.02186479006965678
82037211000,69,529.3176619,0.20000000000000007,0.4,0.4,1.0,0.07249372666685697
82039901000,1,668.8382489,0.10000000000000009,0.4,0.4,1.0,0.10398759919335317
82040201000,1,546.62521619,0.10000000000000009,0.4,0.4,1.0,0.057649282257172044
82041201000,1,652.69658861,0.20000000000000007,0.4,0.4,0.7,0.019959386106888913
82041301000,1,1494.631746,0.40000000000000013,0.4,0.4,0.5,0.0025026854988536525
82042101000,1,1648.7318317,0.7000000000000001,0.4,0.4,0.0,0.0
82043601000,38,615.78274658,0.7000000000000001,0.4,0.4,0.7,0.019175967336825885
82044501000,38,520.31662506,0.30000000000000004,0.4,0.4,0.0,0.0
82045101000,38,770.77425774,0.6000000000000001,0.4,0.4,1.0,0.056429066658637214
82045201000,38,836.84208286,0.10000000000000009,0.4,0.4,0.0,0.0
82045401000,38,1447.7662288,0.20000000000000007,0.4,0.4,0.7,0.02330907422926085
82045701000,38,643.82764513,0.7000000000000001,0.4,0.4,0.5,0.008753142532240651
82046401000,38,1379.3823745,0.6000000000000001,0.4,0.4,0.0,0.0
82046701000,38,4069.2303634,0.20000000000000007,0.4,0.4,0.0,0.0
82047001000,38,1926.2892309,0.5000000000000001,0.4,0.4,1.0,0.08383370749785023
82047101000,38,1736.8876264,0.30000000000000004,0.4,0.4,0.0,0.0
82048401000,38,3177.2775786,0.20000000000000007,0.4,0.4,0.0,0.0
82048501000,38,1247.5979956,0.8,0.4,0.4,0.5,0.003128356873567066
82048801000,38,1215.1324441,0.30000000000000004,0.4,0.4,0.0,0.0
82049101000,38,901.19837441,0.30000000000000004,0.4,0.4,0.0,0.0
82049201000,38,1817.7473328,0.7000000000000001,0.4,0.4,0.7,0.020349022955491694
82049301000,38,1009.3829124,0.30000000000000004,0.4,0.4,0.7,0.03550591200792413
82050101000,73,2431.0934843,0.30000000000000004,0.4,0.4,0.5,0.003623966811261928
82054401000,73,2418.7143706,0.30000000000000004,0.4,0.4,0.7,0.021838042618387777
82058001000,73,725.49239126,0.20000000000000007,0.4,0.4,0.0,0.0
82059801000,73,1560.4447499,0.5000000000000001,0.4,0.4,0.0,0.0
82065911000,1,790.52601621,0.10000000000000009,0.4,0.4,0.7,0.022443223255579327
